OBJECTID_1,OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Num_Counties,County_NUM_1,County_NUM_2,Month
8890,8890,1931,CA,USF,TNF, ,0,,,14, ,,620.0006104,,1,4,1,31,31,12
12190,12190,1931,CA,USF,LPF, ,0,,,9,,,1750.3326416,,1,26,1,42,42,12
13663,13663,1931,CA,USF,LPF, ,0,,,14,,,253.254364,,1,208,1,42,42,12
13847,13847,1931,CA,CCO,ORC, ,0,,,14,,,7760.3046875,,1,0,1,30,30,12
15749,15749,1931,CA,USF,STF, ,,,,14,20090305,0,104.1121063,8,1,170,1,55,55,12
15750,15750,1931,CA,USF,STF, ,,,,14,20090305,0,521.3218384,8,1,534,1,22,22,12
15751,15751,1931,CA,USF,STF, ,,,,14,20090305,0,8129.6254883,8,1,247,1,22,22,12
15752,15752,1931,CA,USF,STF, ,,,,14,20090305,0,260.7341614,8,1,577,1,22,22,12
15753,15753,1931,CA,USF,STF, ,,,,14,20090305,0,3857.003418,8,1,549,1,22,22,12
5758,5758,1930,CA,CCO,LAC,LEE NO. 160,0,11/19/1930 0:00,,14,,,76.1578903,,1,0,1,19,19,11
1707,1707,1930,CA,USF,SRF,HAYDON,0,11/7/1930 0:00,,9,,,5.9749742,,1,400669,1,53,53,11
1704,1704,1930,CA,USF,SRF,ROUND MT.,0,11/4/1930 0:00,,5,,,104.5573425,,1,400666,1,53,53,11
1705,1705,1930,CA,USF,SRF,CONANT #2,0,11/4/1930 0:00,,5,,,23.8983841,,1,400667,1,53,53,11
1706,1706,1930,CA,USF,SRF,CONANT #1,0,11/4/1930 0:00,,5,,,2.9873962,,1,400668,1,53,53,11
1703,1703,1930,CA,USF,SRF,DOUBLE GATE #3,0,10/9/1930 0:00,,5,,,12.9452896,,1,400665,1,53,53,10
5791,5791,1930,CA,USF,SRF,DOUBLE GATE #1,0,10/9/1930 0:00,,5,,,2.987361,,1,400663,1,53,53,10
5792,5792,1930,CA,USF,SRF,DOUBLE GATE #2,0,10/9/1930 0:00,,5,,,2.987335,,1,400664,1,53,53,10
5790,5790,1930,CA,USF,SRF,LUNDERVILLE,0,10/5/1930 0:00,,9,,,2.9873462,,1,400662,1,53,53,10
5893,5893,1930,CA,USF,LPF,CASTRO CYN,0,9/2/1930 0:00,,3,,,515.1470947,,1,11,1,42,42,9
1884,1884,1930,OR,USF,KNF,F.G.S CO.,0,8/22/1930 0:00,,2,,,12.8342161,,1,166,,,,8
3288,3288,1930,CA,USF,MDF,COUGER BUTTE,0,8/15/1930 0:00,,9,,,1186.0336914,,1,34,1,47,47,8
3294,3294,1930,CA,USF,SRF,WILCOX RIDGE,0,8/14/1930 0:00,,1,,,6.4728513,,1,400649,1,53,53,8
5789,5789,1930,CA,USF,SRF,FARLEY CREEK,0,8/14/1930 0:00,,1,,,21.5096111,,1,400652,1,53,53,8
3295,3295,1930,CA,USF,SRF,HAPPY CAMP CREEK,0,8/13/1930 0:00,,1,,,18.9203072,,1,400650,1,53,53,8
5788,5788,1930,CA,USF,SRF,WILCOX RIDGE #1,0,8/13/1930 0:00,,1,,,69.208847,,1,400651,1,53,53,8
1709,1709,1930,CA,USF,SRF,WEST CANADIAN CREEK,0,8/12/1930 0:00,,1,,,32.194458,,1,300007,1,53,53,8
3289,3289,1930,CA,USF,SRF,HAINES FLAT,0,8/8/1930 0:00,,5,,,3.9826429,,1,152,1,8,8,8
5760,5760,1930,CA,CCO,LAC,TOWER NO. 88,0,8/4/1930 0:00,,14,,,231.6867523,,1,0,1,19,19,8
1708,1708,1930,CA,USF,SRF,BIG CREEK,0,8/3/1930 0:00,,5,,,264.8347168,,1,300006,1,12,12,8
3293,3293,1930,CA,USF,SRF,ROAD #1,0,7/28/1930 0:00,,5,,,6.9703526,,1,400643,1,53,53,7
1638,1638,1930,CA,USF,ENF,CALDOR FIRE,0,7/25/1930 0:00,,9,,,232.9344635,,1,22,1,9,9,7
1883,1883,1930,CA,USF,KNF,BUCK CHIMNEY,0,7/20/1930 0:00,,3,,,14.659934,,1,44,1,47,47,7
18118,18118,1930,CA,NPS,KNP,SOUTH FOR,0,7/20/1930 0:00,7/21/1930 0:00,14,,2000,1074.796875,8,1,6,1,54,54,7
18117,18117,1930,CA,NPS,KNP,RED HILL,0,7/19/1930 0:00,7/19/1930 0:00,5,,250,131.9000397,8,1,5,1,54,54,7
3291,3291,1930,CA,USF,SRF,SNIDER CREEK,0,7/15/1930 0:00,,5,,,4.9790244,,1,300003,1,53,53,7
5761,5761,1930,CA,CCO,LAC, ,0,7/9/1930 0:00,,14,,,242.5962067,,1,0,1,19,19,7
3292,3292,1930,CA,USF,SRF,COX CANYON,0,6/17/1930 0:00,,3,,,5.4768,,1,400636,1,53,53,6
3290,3290,1930,CA,USF,SRF,BECKUM SAW MILL,0,5/19/1930 0:00,,2,,,4.9788165,,1,157,1,8,8,5
594,594,1930,CA,USF,SNF, ,0,,,14,,,701.0437012,,1,3,1,20,20,12
1628,1628,1930,CA,USF,LPF, ,0,,,14,,,1091.0184326,,1,100,1,27,27,12
1629,1629,1930,CA,USF,CNF, ,0,,,14,,,645.147522,,1,3,1,37,37,12
1630,1630,1930,CA,USF,CNF, ,0,,,14,,,549.6412964,,1,4,1,37,37,12
1631,1631,1930,CA,USF,CNF, ,0,,,14,,,50.3424034,,1,2,1,37,37,12
1632,1632,1930,CA,USF,CNF, ,0,,,14,,,55.1390038,,1,1,1,37,37,12
1633,1633,1930,CA,USF,CNF, ,0,,,14,,,453.8105774,,1,5,1,37,37,12
1634,1634,1930,CA,CDF,RRU, ,0,,,14,,,274.3621216,,1,0,1,33,33,12
1635,1635,1930,CA,USF,BDF, ,0,,,14,,,67.0357056,,1,0,1,36,36,12
1636,1636,1930,CA,USF,BDF, ,0,,,14,,,133.2731323,,1,0,1,36,36,12
1637,1637,1930,CA,USF,BDF, ,0,,,14,,,225.6767426,,1,0,1,36,36,12
1639,1639,1930,CA,USF,ENF, ,0,,,9,,,51.4291191,,1,1,1,9,9,12
1640,1640,1930,CA,USF,SHF, ,0,,,1,,,621.0092773,,1,28,1,53,53,12
1641,1641,1930,CA,USF,SHF, ,0,,,9,,,89.25457,,1,90,1,53,53,12
1642,1642,1930,CA,USF,SHF, ,0,,,9,,,325.0205078,,1,50,1,53,53,12
1643,1643,1930,CA,USF,SHF, ,0,,,1,,,74.8775482,,1,57,1,53,53,12
1644,1644,1930,CA,USF,SHF, ,0,,,9,,,67.8400192,,1,502,1,47,47,12
1645,1645,1930,CA,USF,SHF, ,0,,,9,,,273.5658569,,1,691,1,45,45,12
1646,1646,1930,CA,USF,SHF, ,0,,,1,,,293.1670227,,1,690,1,45,45,12
1647,1647,1930,CA,USF,SHF, ,0,,,9,,,271.3486328,,1,577,1,45,45,12
1648,1648,1930,CA,USF,SHF, ,0,,,9,,,249.9010468,,1,569,1,45,45,12
1885,1885,1930,CA,USF,KNF, ,0,,,14,,,66.8362122,,1,0,1,47,47,12
1971,1971,1930,CA,USF,SHF, ,0,,,9,,,326.3217773,,1,682,1,47,47,12
2792,2792,1930,CA,USF,SNF, ,0,,,14,,,4975.519043,,1,2,1,22,22,12
3278,3278,1930,CA,USF,SNF, ,0,,,14,,,2308.5275879,,1,4,1,10,10,12
3279,3279,1930,CA,USF,SNF, ,0,,,14,,,1269.2202148,,1,5,1,22,22,12
3280,3280,1930,CA,USF,SNF, ,0,,,14,,,377.202301,,1,6,1,22,22,12
3281,3281,1930,CA,USF,KNF, ,0,,,14,,,218.5852051,,1,423,1,47,47,12
3282,3282,1930,CA,USF,MNF, ,0,,,14,,,803.1896973,,1,0,1,23,23,12
3283,3283,1930,CA,USF,SQF, ,0,,,9,,,118.7346191,,1,6,1,10,10,12
3284,3284,1930,CA,USF,SQF, ,0,,,9,,,27.3628426,,1,81,1,15,15,12
3285,3285,1930,CA,USF,SQF, ,0,,,9,,,904.8015137,,1,9,1,15,15,12
3286,3286,1930,CA,USF,LNF, ,0,,,14,,,464.6971436,,1,81,1,45,45,12
3287,3287,1930,CA,USF,MDF, ,0,,,9,,,484.2323608,,1,54,1,18,18,12
5555,5555,1930,CA,USF,TNF, ,0,,,14, ,,398.9147034,,1,1,1,46,46,12
5556,5556,1930,CA,USF,TNF, ,0,,,9, ,,154.038559,,1,3,1,58,58,12
5756,5756,1930,CA,USF,BDF, ,0,,,14,,,243.0729065,,1,0,1,33,33,12
5757,5757,1930,CA,CDF,RRU, ,0,,,14,,,49.5514259,,1,0,1,33,33,12
5759,5759,1930,CA,CCO,LAC,POTRERO NO. 42,0,,,14,,,8783.4716797,,1,0,2,19,56,12
5762,5762,1930,CA,USF,LPF, ,0,,,9,,,720.6326294,,1,4,1,15,15,12
5763,5763,1930,CA,USF,LPF, ,0,,,14,,,233.4939575,,1,999,1,40,40,12
5764,5764,1930,CA,USF,LPF, ,0,,,14,,,578.8851318,,1,202,1,40,40,12
5765,5765,1930,CA,USF,LPF, ,0,,,9,,,222.4467163,,1,7,1,40,40,12
5766,5766,1930,CA,USF,LPF, ,0,,,14,,,215.5976105,,1,203,1,40,40,12
5767,5767,1930,CA,USF,LPF, ,0,,,9,,,130.4878998,,1,12,1,27,27,12
5768,5768,1930,CA,USF,LPF, ,0,,,9,,,168.2913208,,1,13,1,27,27,12
5769,5769,1930,CA,USF,LPF, ,0,,,14,,,440.098877,,1,200,1,27,27,12
5770,5770,1930,CA,USF,SHF, ,0,,,9,,,65.5527725,,1,10,1,45,45,12
5771,5771,1930,CA,USF,SHF, ,0,,,9,,,202.9582825,,1,69,1,45,45,12
5772,5772,1930,CA,USF,SHF, ,0,,,9,,,849.5499268,,1,568,1,45,45,12
5773,5773,1930,CA,USF,SHF, ,0,,,9,,,458.9489746,,1,567,1,45,45,12
5774,5774,1930,CA,USF,SHF, ,0,,,9,,,235.1516724,,1,123,1,52,52,12
5775,5775,1930,CA,USF,SHF, ,0,,,9,,,119.4438477,,1,122,1,52,52,12
5776,5776,1930,CA,USF,SHF, ,0,,,9,,,360.6450195,,1,121,1,52,52,12
5777,5777,1930,CA,USF,SHF, ,0,,,9,,,60.5251427,,1,105,1,45,45,12
5778,5778,1930,CA,USF,PNF, ,0,,,14,,,155.4265289,,1,1,1,32,32,12
5779,5779,1930,CA,USF,PNF, ,0,,,14,,,182.3063354,,1,2,2,18,32,12
5780,5780,1930,CA,USF,PNF, ,0,,,14,,,573.1594238,,1,3,1,18,18,12
5781,5781,1930,CA,USF,PNF, ,0,,,14,,,1008.3450928,,1,4,1,32,32,12
5782,5782,1930,CA,USF,PNF, ,0,,,14,,,481.9334106,,1,5,1,32,32,12
5783,5783,1930,CA,USF,PNF, ,0,,,14,,,395.8168335,,1,6,1,4,4,12
5784,5784,1930,CA,USF,PNF, ,0,,,14,,,156.7903137,,1,9,1,58,58,12
5785,5785,1930,CA,USF,PNF, ,0,,,14,,,231.036087,,1,7,1,4,4,12
5786,5786,1930,CA,USF,PNF, ,0,,,14,,,182.7636108,,1,8,1,4,4,12
5787,5787,1930,CA,USF,SNF, ,0,,,14,,,1497.8143311,,1,1,1,22,22,12
7700,7700,1930,CA,USF,TNF, ,0,,,9, ,,334.9576111,,1,2,1,58,58,12
8447,8447,1930,CA,USF,TNF, ,0,,,14, ,,989.1611938,,1,4,1,29,29,12
10772,10772,1930,CA,USF,LPF, ,0,,,14,,,250.7993164,,1,204,1,42,42,12
13580,13580,1930,CA,USF,KNF, ,0,,,14,,,392.912323,,1,182,1,47,47,12
13581,13581,1930,CA,USF,KNF, ,0,,,14,,,196.728775,,1,277,1,47,47,12
13846,13846,1930,CA,CCO,ORC, ,0,,,14,,,733.4557495,,1,0,1,30,30,12
15676,15676,1930,CA,USF,ANF,SUPERVISOR #4,0,,,14,"S.Imsand, Baldy,  1N 8W-13, San Antonio Dam area-AFA 1906-1930 Cum map 1:126720",37,36.7270279,,1,0,2,19,36,12
15677,15677,1930,CA,USF,ANF,SUPERVISOR #13,0,,,14,"S.Imsand, Valyermo,  3N 7W-10, Sheep Ck near Circle Mn-AFA 1906-1930 Cum+T maps*",110,145.8323364,,1,0,1,36,36,12
15678,15678,1930,CA,USF,ANF,SUPERVISOR #18,0,,,14,"S.Imsand, Arroyo,  2N 12W-31, SE Gould Mesa-AFA 1906-1930 Cum map 1:126720",83,82.9538269,,1,0,1,19,19,12
15856,15856,1930,CA,USF,STF, ,,,,14,20090305,0,164.9342957,8,1,196,1,22,22,12
15857,15857,1930,CA,USF,STF, ,,,,14,20090305,0,799.1340942,8,1,252,1,22,22,12
15858,15858,1930,CA,USF,STF, ,,,,14,20090305,0,1437.5407715,8,1,183,1,22,22,12
15859,15859,1930,CA,USF,STF, ,,,,14,20090305,0,429.2805176,8,1,243,1,22,22,12
15860,15860,1930,CA,USF,SNF, ,,,,14,20090305,0,1269.2196045,8,1,5,1,22,22,12
1223,1223,1929,CA,CCO,LAC,SHEEP 18,0,12/24/1929 0:00,,14,,,105.4104156,,1,0,1,19,19,12
1219,1219,1929,CA,CCO,LAC,GRIFFITH PARK 113A,0,12/20/1929 0:00,,14,,,451.8104248,,1,0,1,19,19,12
4686,4686,1929,CA,USF,SRF,BLUE CREEK #4,0,11/25/1929 0:00,,5,,,3769.4614258,,1,200283,1,8,8,11
5739,5739,1929,CA,USF,SRF,BLUE CREEK #3,0,11/24/1929 0:00,,5,,,6705.6411133,,1,200282,2,8,12,11
5743,5743,1929,CA,USF,SRF,HOPKINS CREEK,0,11/18/1929 0:00,,5,,,3461.5107422,,1,200281,1,12,12,11
5746,5746,1929,CA,USF,SRF,SCHNABLE,0,11/15/1929 0:00,,5,,,156.7138214,,1,200260,1,12,12,11
5742,5742,1929,CA,USF,SRF,BIG ROCK,0,11/14/1929 0:00,,5,,,147.0775452,,1,200278,1,12,12,11
4684,4684,1929,CA,USF,SRF,RATTLE SNAKE RIDGE,0,11/3/1929 0:00,,5,,,19.9155693,,1,200277,1,12,12,11
1840,1840,1929,CA,USF,ENF,CLEASE,0,10/24/1929 0:00,,1,,,118.7351761,,1,000076P1,1,9,9,10
5730,5730,1929,CA,CCO,LAC,FISH CYN,0,10/22/1929 0:00,,14,,,186.8017883,,1,0,1,19,19,10
1218,1218,1929,CA,CCO,LAC,FORD NO. 125,0,10/21/1929 0:00,,14,,,197.1850433,,1,0,1,19,19,10
826,826,1929,CA,USF,ENF,MEADOW LAKE,0,10/6/1929 0:00,,1,,,186.3354187,,1,000066C2,1,2,2,10
4685,4685,1929,CA,USF,SRF,PECWAN CREEK,0,9/27/1929 0:00,,5,,,5449.2109375,,1,200276,1,12,12,9
814,814,1929,CA,CCO,VNC,SULPHUR MOUNTAIN,0,9/16/1929 0:00,,14,,,26513.7226563,,1,0,1,56,56,9
3242,3242,1929,CA,CCO,LAC,RYAN 116,0,9/16/1929 0:00,,14,,,543.0775757,,1,0,1,19,19,9
4683,4683,1929,CA,USF,SRF,TEE CREEK #2,0,9/15/1929 0:00,,5,,,194.1798706,,1,200272,1,47,47,9
4687,4687,1929,CA,USF,SRF,BLUE CREEK #2,0,9/15/1929 0:00,,5,,,6112.3823242,,1,200273,1,8,8,9
4682,4682,1929,CA,USF,SRF,N.F. BOISE CREEK,0,9/13/1929 0:00,,5,,,318.6530762,,1,200271,1,12,12,9
4680,4680,1929,CA,USF,SRF,WILSON CREEK #2,0,9/9/1929 0:00,,5,,,3.4852819,,1,200269,1,12,12,9
4681,4681,1929,CA,USF,SRF,WILSON CREEK #3,0,9/9/1929 0:00,,5,,,16.928112,,1,200270,1,12,12,9
1221,1221,1929,CA,CCO,LAC,BOWMAN RANCH NO. 88,0,9/6/1929 0:00,,14,,,318.4837341,,1,0,1,19,19,9
1003,1003,1929,CA,USF,SRF,FRENCH HILL,0,9/1/1929 0:00,,5,,,228.9988251,,1,150,1,8,8,9
4678,4678,1929,CA,USF,SRF,BROWNS CREEK #4,0,8/28/1929 0:00,,5,,,8.9618845,,1,200265,1,12,12,8
4679,4679,1929,CA,USF,SRF,S.F. RED CAP #2,0,8/28/1929 0:00,,5,,,6.9703779,,1,200266,1,12,12,8
5747,5747,1929,CA,USF,SRF,S.F. RED CAP #1,0,8/26/1929 0:00,,5,,,113.1925507,,1,200261,1,12,12,8
1008,1008,1929,CA,USF,SRF,HOPKINS RIDGE #1,0,8/24/1929 0:00,,5,,,17.9236908,,1,200240,1,12,12,8
4675,4675,1929,CA,USF,SRF,HOPKINS RIDGE #5,0,8/24/1929 0:00,,5,,,2.9872437,,1,200244,1,12,12,8
4676,4676,1929,CA,USF,SRF,HOPKINS RIDGE #13,0,8/24/1929 0:00,,5,,,9.957715,,1,200252,1,12,12,8
4677,4677,1929,CA,USF,SRF,HOPKINS RIDGE #14,0,8/24/1929 0:00,,5,,,6.9702497,,1,200253,1,12,12,8
5740,5740,1929,CA,USF,SRF,HOPKINS RIDGE #10,0,8/24/1929 0:00,,5,,,1655.6767578,,1,200249,1,12,12,8
1002,1002,1929,CA,USF,SRF,OREGON MTN.,0,8/22/1929 0:00,,3,,,3.9830523,,1,148,1,8,8,8
5741,5741,1929,CA,USF,SRF,CAMP CREEK,0,8/22/1929 0:00,,5,,,84.4942551,,1,200239,1,12,12,8
5745,5745,1929,CA,USF,SRF,BOISE CREEK #1,0,8/21/1929 0:00,,5,,,304.5523376,,1,200238,1,12,12,8
1006,1006,1929,CA,USF,SRF,MC HALES GULCH #1,0,8/19/1929 0:00,,5,,,17.9237385,,1,200235,1,12,12,8
1007,1007,1929,CA,USF,SRF,MC HALES GULCH #3,0,8/19/1929 0:00,,5,,,19.9150295,,1,200237,1,12,12,8
5744,5744,1929,CA,USF,SRF,MC HALE GULCH #2,0,8/19/1929 0:00,,5,,,138.206131,,1,200236,1,12,12,8
1005,1005,1929,CA,USF,SRF,YOUNGS PRAIRIE,0,8/16/1929 0:00,,5,,,3.982935,,1,200234,1,12,12,8
12731,12731,1929,CA,USF,LPF,SALISBURY POTRERO,0,8/10/1929 0:00,,3,,,5894.8349609,,1,16,1,42,42,8
747,747,1929,CA,USF,MDF,PAGE PLACE,0,8/9/1929 0:00,,9,,,427.3715515,,1,22,1,25,25,8
1220,1220,1929,CA,CCO,LAC,COLDWATER CYN NO. 48,0,8/7/1929 0:00,,14,,,211.7504272,,1,0,1,19,19,8
999,999,1929,CA,USF,MDF,SUGARHILL2,0,8/5/1929 0:00,,9,,,298.8156128,,1,24,1,25,25,8
1224,1224,1929,CA,CCO,LAC,WORKMAN NO. 89,0,8/5/1929 0:00,,14,,,306.8882141,,1,0,1,19,19,8
5731,5731,1929,CA,CCO,LAC,GLENDORA HILL NO. 85,0,8/4/1929 0:00,,14,,,345.924469,,1,0,1,19,19,8
1001,1001,1929,CA,USF,SRF,RATTLESNAKE,0,8/1/1929 0:00,,4,,,63.7215919,,1,145,1,8,8,8
748,748,1929,CA,USF,MDF,SUGAR HILL,0,7/22/1929 0:00,,9,,,8824.6748047,,1,18,1,25,25,7
1004,1004,1929,CA,USF,SRF,OWL GULCH,0,7/10/1929 0:00,,5,,,2.9873209,,1,200225,1,12,12,7
3243,3243,1929,CA,CCO,LAC,LE CLAIRE NO. 67,0,7/8/1929 0:00,,14,,,162.0857697,,1,0,1,19,19,7
1845,1845,1929,CA,USF,ENF,HAPPY VALLEY,0,7/7/1929 0:00,,9,,,19.2290592,,1,000016C6,1,9,9,7
1000,1000,1929,CA,CCO,MRN,MILL VALLEY,0,7/2/1929 0:00,,14,,,864.1424561,,1,0,1,21,21,7
3244,3244,1929,CA,CCO,LAC,ROCK PIT NO. 46,0,6/21/1929 0:00,,14,,,145.089859,,1,0,1,19,19,6
3203,3203,1929,CA,CCO,LAC,CURAN #17,0,6/20/1929 0:00,,14,,,139.0957489,,1,0,1,19,19,6
1225,1225,1929,CA,CCO,LAC,KELLY NO. 41,0,6/18/1929 0:00,,14,,,1346.5313721,,1,0,1,19,19,6
3245,3245,1929,CA,CCO,LAC,BONITA NO. 28,0,5/29/1929 0:00,,14,,,145.0765839,,1,0,1,19,19,5
825,825,1929,CA,USF,ENF,MUD SPRINGS,0,5/21/1929 0:00,,14,,,18.9057655,,1,9,1,3,3,5
746,746,1929,CA,USF,MDF,COFFEE MILL,0,5/13/1929 0:00,,1,,,18.5038319,,1,1,1,25,25,5
5748,5748,1929,CA,USF,KNF,BEAR CREEK RIDGE,0,5/10/1929 0:00,,7,,,14.2117882,,1,6,1,47,47,5
1838,1838,1929,CA,USF,ENF,HAZEL VALLEY,0,2/27/1929 0:00,,14,,,13.1610584,,1,00002G21,1,9,9,2
1844,1844,1929,CA,USF,ENF,HAZEL VALLEY,0,2/27/1929 0:00,,9,,,246.5274353,,1,000078P1,1,9,9,2
739,739,1929,CA,USF,CNF, ,0,,,9,,,189.8847809,,1,109,1,37,37,12
740,740,1929,CA,USF,CNF, ,0,,,9,,,48.4993973,,1,112,1,37,37,12
741,741,1929,CA,USF,CNF, ,0,,,9,,,113.3185806,,1,120,1,37,37,12
742,742,1929,CA,USF,CNF, ,0,,,14,,,1084.6604004,,1,17,1,30,30,12
743,743,1929,CA,USF,LNF, ,0,,,14,,,3324.8032227,,1,227,1,52,52,12
744,744,1929,CA,USF,SNF, ,0,,,14,,,9023.1757813,,1,2,1,10,10,12
745,745,1929,CA,USF,MDF, ,0,,,9,,,11.4913692,,1,38,1,25,25,12
811,811,1929,CA,USF,LPF, ,0,,,9,,,144.1091766,,1,27,1,56,56,12
812,812,1929,CA,USF,LPF, ,0,,,14,,,2795.6240234,,1,201,1,56,56,12
813,813,1929,CA,USF,LPF, ,0,,,14,,,49.6104546,,1,205,1,56,56,12
815,815,1929,CA,USF,LPF, ,0,,,14,,,244.7604828,,1,999,1,40,40,12
816,816,1929,CA,USF,LPF, ,0,,,14,,,47.0489426,,1,200,1,40,40,12
817,817,1929,CA,USF,LPF, ,0,,,9,,,1230.501709,,1,8,1,40,40,12
818,818,1929,CA,USF,LPF, ,0,,,9,,,16279.9941406,,1,15,1,40,40,12
819,819,1929,CA,USF,LPF, ,0,,,9,,,1392.4086914,,1,12,1,27,27,12
820,820,1929,CA,USF,LPF, ,0,,,9,,,1022.4152222,,1,24,1,27,27,12
821,821,1929,CA,USF,CNF, ,0,,,9,,,22335.734375,,1,116,1,37,37,12
822,822,1929,CA,USF,CNF, ,0,,,9,,,320.5791016,,1,113,1,37,37,12
823,823,1929,CA,USF,CNF, ,0,,,9,,,75.8534698,,1,110,1,37,37,12
824,824,1929,CA,USF,CNF, ,0,,,9,,,78.0014038,,1,111,1,37,37,12
827,827,1929,CA,USF,LNF, ,0,,,14,,,3776.0849609,,1,60,1,52,52,12
828,828,1929,CA,USF,MNF,WHITNEY CREEK,0,,,9,,,661.3886719,,1,0,1,23,23,12
829,829,1929,CA,USF,MNF,NELL GREEN,0,,,9,,,2087.6147461,,1,23,1,17,17,12
830,830,1929,CA,USF,MNF,MCCULLOUGH CABIN,0,,,9,,,1515.6627197,,1,24,1,17,17,12
1222,1222,1929,CA,CCO,LAC, ,0,,,14,,,295.6537476,,1,0,1,19,19,12
1801,1801,1929,CA,USF,PNF, ,0,,,14,,,6484.0742188,,1,6,1,32,32,12
1802,1802,1929,CA,USF,PNF, ,0,,,14,,,3301.1447754,,1,5,1,32,32,12
1803,1803,1929,CA,USF,PNF, ,0,,,14,,,301.4335327,,1,7,1,18,18,12
1804,1804,1929,CA,USF,PNF, ,0,,,14,,,1347.6002197,,1,8,1,32,32,12
1805,1805,1929,CA,USF,PNF, ,0,,,14,,,4844.5200195,,1,9,2,4,32,12
1806,1806,1929,CA,USF,PNF, ,0,,,14,,,4064.9638672,,1,11,1,4,4,12
1807,1807,1929,CA,USF,PNF, ,0,,,14, ,,524.2601929,,1,14,1,58,58,12
1808,1808,1929,CA,USF,PNF, ,0,,,14,,,308.0847778,,1,13,1,4,4,12
1809,1809,1929,CA,USF,SNF, ,0,,,14,,,3422.5751953,,1,1,1,22,22,12
1810,1810,1929,CA,USF,SNF, ,0,,,14,,,26.6160145,,1,3,1,22,22,12
1811,1811,1929,CA,USF,SNF, ,0,,,14,,,133.1555786,,1,4,1,10,10,12
1812,1812,1929,CA,USF,KNF, ,0,,,14,,,1073.4730225,,1,183,1,47,47,12
1813,1813,1929,CA,USF,KNF, ,0,,,14,,,1262.0949707,,1,147,1,47,47,12
1814,1814,1929,CA,USF,KNF, ,0,,,14,,,185.7857513,,1,228,1,47,47,12
1815,1815,1929,CA,USF,LNF, ,0,,,1,,,200.0698853,,1,1,1,45,45,12
1816,1816,1929,CA,USF,LNF, ,0,,,9,,,111.3194122,,1,57,1,45,45,12
1817,1817,1929,CA,USF,LNF, ,0,,,9,,,140.9985352,,1,20,1,18,18,12
1827,1827,1929,CA,USF,BDF, ,0,,,14,,,2573.7055664,,1,0,1,33,33,12
1828,1828,1929,CA,USF,BDF, ,0,,,14,,,3607.4714355,,1,0,1,33,33,12
1829,1829,1929,CA,USF,BDF, ,0,,,14,,,631.4788818,,1,0,1,33,33,12
1830,1830,1929,CA,USF,BDF, ,0,,,14,,,279.2850342,,1,0,1,33,33,12
1831,1831,1929,CA,USF,BDF, ,0,,,14,,,212.2507935,,1,0,1,33,33,12
1832,1832,1929,CA,USF,BDF, ,0,,,14,,,4956.4423828,,1,0,1,36,36,12
1833,1833,1929,CA,USF,BDF, ,0,,,14,,,144.7645416,,1,0,1,36,36,12
1834,1834,1929,CA,USF,ENF, ,0,,,9,,,18.2822266,,1,000077G2,1,9,9,12
1835,1835,1929,CA,USF,ENF, ,0,,,9,,,98.169136,,1,000049G1,1,9,9,12
1836,1836,1929,CA,USF,ENF, ,0,,,1,,,805.6726074,,1,000073G2,1,9,9,12
1837,1837,1929,CA,USF,ENF, ,0,,,9,,,70.4528885,,1,000034G7,1,9,9,12
1839,1839,1929,CA,USF,ENF, ,0,,,9,,,135.5085144,,1,000058G2,1,9,9,12
1841,1841,1929,CA,USF,ENF, ,0,,,9,,,330.2412109,,1,000037G9,1,9,9,12
1842,1842,1929,CA,USF,ENF, ,0,,,9,,,42.4869499,,1,000061P8,1,9,9,12
1843,1843,1929,CA,USF,ENF, ,0,,,9,,,230.3953094,,1,000071P9,1,9,9,12
2951,2951,1929,CA,USF,SQF, ,0,,,9,,,227.0573883,,1,1,1,15,15,12
2952,2952,1929,CA,USF,SQF, ,0,,,9,,,220.2028351,,1,9,1,10,10,12
2953,2953,1929,CA,USF,SQF, ,0,,,9,,,322.6499634,,1,45,1,10,10,12
3668,3668,1929,CA,USF,PNF, ,0,,,14,,,539.8998413,,1,1,1,32,32,12
3669,3669,1929,CA,USF,PNF, ,0,,,14,,,654.0085449,,1,3,1,32,32,12
3670,3670,1929,CA,USF,PNF, ,0,,,14,,,1945.4910889,,1,2,1,32,32,12
3671,3671,1929,CA,USF,PNF, ,0,,,14,,,162.3986359,,1,4,1,32,32,12
4671,4671,1929,CA,USF,SQF, ,0,,,9,,,107.3215256,,1,52,1,10,10,12
4672,4672,1929,CA,USF,SQF, ,0,,,9,,,354.2179565,,1,23,1,15,15,12
4673,4673,1929,CA,USF,SQF, ,0,,,9,,,1479.6345215,,1,27,1,54,54,12
4674,4674,1929,CA,USF,CNF, ,0,,,9,,,30494.3730469,,1,115,1,37,37,12
5212,5212,1929,CA,USF,TNF, ,0,,,14, ,,551.0374146,,1,1,2,32,46,12
5553,5553,1929,CA,USF,TNF, ,0,,,14, ,,107.0337372,,1,10,1,31,31,12
5554,5554,1929,CA,USF,PNF, ,0,,,14, ,,746.3161011,,1,12,1,58,58,12
5732,5732,1929,CA,USF,MNF,GARRETT MTN,0,,,9,,,1114.6677246,,1,32,1,17,17,12
